CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
09102	04	A0433	2.75	1.026	$231.98	$662.55	$669.04	$820.24	n/a
09102	04	A0434	3.25	1.026	$231.98	$783.01	$790.69	$969.39	n/a
09102	04	A0435	1.00	1.026	$8.93	$8.93	$13.40	n/a	$13.40
09102	04	A0436	1.00	1.026	$23.83	$23.83	$35.75	n/a	$35.75
09102	99	A0425	1.00	0.946	$7.47	$7.62	$7.69	n/a	$11.54
09102	99	A0426	1.20	0.946	$231.98	$273.21	$275.89	$338.24	n/a
09102	99	A0427	1.90	0.946	$231.98	$432.58	$436.82	$535.54	n/a
09102	99	A0428	1.00	0.946	$231.98	$227.68	$229.91	$281.87	n/a
09102	99	A0429	1.60	0.946	$231.98	$364.28	$367.85	$450.98	n/a
09102	99	A0430	1.00	0.946	"$3,147.91"	"$3,062.92"	"$4,594.37"	n/a	"$4,594.37"
09102	99	A0431	1.00	0.946	"$3,659.92"	"$3,561.10"	"$5,341.65"	n/a	"$5,341.65"
09102	99	A0432	1.75	0.946	$231.98	$398.43	$402.34	n/a	n/a
09102	99	A0433	2.75	0.946	$231.98	$626.11	$632.25	$775.14	n/a
09102	99	A0434	3.25	0.946	$231.98	$739.94	$747.20	$916.07	n/a
09102	99	A0435	1.00	0.946	$8.93	$8.93	$13.40	n/a	$13.40
09102	99	A0436	1.00	0.946	$23.83	$23.83	$35.75	n/a	$35.75
09202	20	A0425	1.00	1.008	$7.47	$7.62	$7.69	n/a	$11.54
09202	20	A0426	1.20	1.008	$231.98	$285.53	$288.33	$353.49	n/a
09202	20	A0427	1.90	1.008	$231.98	$452.09	$456.53	$559.71	n/a
09202	20	A0428	1.00	1.008	$231.98	$237.94	$240.28	$294.58	n/a
09202	20	A0429	1.60	1.008	$231.98	$380.71	$384.44	$471.32	n/a
09202	20	A0430	1.00	1.008	"$3,147.91"	"$3,160.50"	"$4,740.75"	n/a	"$4,740.75"
09202	20	A0431	1.00	1.008	"$3,659.92"	"$3,674.56"	"$5,511.84"	n/a	"$5,511.84"
09202	20	A0432	1.75	1.008	$231.98	$416.40	$420.49	n/a	n/a
09202	20	A0433	2.75	1.008	$231.98	$654.35	$660.76	$810.09	n/a
09202	20	A0434	3.25	1.008	$231.98	$773.32	$780.90	$957.38	n/a
09202	20	A0435	1.00	1.008	$8.93	$8.93	$13.40	n/a	$13.40
09202	20	A0436	1.00	1.008	$23.83	$23.83	$35.75	n/a	$35.75
09202	50	A0425	1.00	1.008	$7.47	$7.62	$7.69	n/a	$11.54
09202	50	A0426	1.20	1.008	$231.98	$285.53	$288.33	$353.49	n/a
09202	50	A0427	1.90	1.008	$231.98	$452.09	$456.53	$559.71	n/a
09202	50	A0428	1.00	1.008	$231.98	$237.94	$240.28	$294.58	n/a
09202	50	A0429	1.60	1.008	$231.98	$380.71	$384.44	$471.32	n/a
09202	50	A0430	1.00	1.008	"$3,147.91"	"$3,160.50"	"$4,740.75"	n/a	"$4,740.75"
09202	50	A0431	1.00	1.008	"$3,659.92"	"$3,674.56"	"$5,511.84"	n/a	"$5,511.84"
09202	50	A0432	1.75	1.008	$231.98	$416.40	$420.49	n/a	n/a
09202	50	A0433	2.75	1.008	$231.98	$654.35	$660.76	$810.09	n/a
09202	50	A0434	3.25	1.008	$231.98	$773.32	$780.90	$957.38	n/a
09202	50	A0435	1.00	1.008	$8.93	$8.93	$13.40	n/a	$13.40
09202	50	A0436	1.00	1.008	$23.83	$23.83	$35.75	n/a	$35.75
10112	00	A0425	1.00	0.889	$7.47	$7.62	$7.69	n/a	$11.54
10112	00	A0426	1.20	0.889	$231.98	$261.88	$264.45	$324.22	n/a
10112	00	A0427	1.90	0.889	$231.98	$414.65	$418.71	$513.34	n/a
10112	00	A0428	1.00	0.889	$231.98	$218.23	$220.37	$270.17	n/a
10112	00	A0429	1.60	0.889	$231.98	$349.17	$352.60	$432.29	n/a
10112	00	A0430	1.00	0.889	"$3,147.91"	"$2,973.20"	"$4,459.80"	n/a	"$4,459.80"
10112	00	A0431	1.00	0.889	"$3,659.92"	"$3,456.79"	"$5,185.19"	n/a	"$5,185.19"
10112	00	A0432	1.75	0.889	$231.98	$381.91	$385.65	n/a	n/a
10112	00	A0433	2.75	0.889	$231.98	$600.14	$606.03	$742.99	n/a
10112	00	A0434	3.25	0.889	$231.98	$709.26	$716.21	$878.07	n/a
10112	00	A0435	1.00	0.889	$8.93	$8.93	$13.40	n/a	$13.40
10112	00	A0436	1.00	0.889	$23.83	$23.83	$35.75	n/a	$35.75
10212	01	A0425	1.00	0.998	$7.47	$7.62	$7.69	n/a	$11.54
10212	01	A0426	1.20	0.998	$231.98	$283.55	$286.33	$351.04	n/a
10212	01	A0427	1.90	0.998	$231.98	$448.95	$453.35	$555.81	n/a
10212	01	A0428	1.00	0.998	$231.98	$236.29	$238.60	$292.52	n/a
10212	01	A0429	1.60	0.998	$231.98	$378.06	$381.77	$468.05	n/a
10212	01	A0430	1.00	0.998	"$3,147.91"	"$3,144.76"	"$4,717.14"	n/a	"$4,717.14"
10212	01	A0431	1.00	0.998	"$3,659.92"	"$3,656.26"	"$5,484.39"	n/a	"$5,484.39"
10212	01	A0432	1.75	0.998	$231.98	$413.50	$417.56	n/a	n/a
10212	01	A0433	2.75	0.998	$231.98	$649.79	$656.16	$804.45	n/a
10212	01	A0434	3.25	0.998	$231.98	$767.94	$775.47	$950.73	n/a
10212	01	A0435	1.00	0.998	$8.93	$8.93	$13.40	n/a	$13.40
10212	01	A0436	1.00	0.998	$23.83	$23.83	$35.75	n/a	$35.75
10212	99	A0425	1.00	0.889	$7.47	$7.62	$7.69	n/a	$11.54
10212	99	A0426	1.20	0.889	$231.98	$261.88	$264.45	$324.22	n/a
10212	99	A0427	1.90	0.889	$231.98	$414.65	$418.71	$513.34	n/a
10212	99	A0428	1.00	0.889	$231.98	$218.23	$220.37	$270.17	n/a
10212	99	A0429	1.60	0.889	$231.98	$349.17	$352.60	$432.29	n/a
10212	99	A0430	1.00	0.889	"$3,147.91"	"$2,973.20"	"$4,459.80"	n/a	"$4,459.80"
10212	99	A0431	1.00	0.889	"$3,659.92"	"$3,456.79"	"$5,185.19"	n/a	"$5,185.19"
10212	99	A0432	1.75	0.889	$231.98	$381.91	$385.65	n/a	n/a
10212	99	A0433	2.75	0.889	$231.98	$600.14	$606.03	$742.99	n/a
10212	99	A0434	3.25	0.889	$231.98	$709.26	$716.21	$878.07	n/a
10212	99	A0435	1.00	0.889	$8.93	$8.93	$13.40	n/a	$13.40
10212	99	A0436	1.00	0.889	$23.83	$23.83	$35.75	n/a	$35.75
10312	35	A0425	1.00	0.897	$7.47	$7.62	$7.69	n/a	$11.54
10312	35	A0426	1.20	0.897	$231.98	$263.47	$266.05	$326.18	n/a
10312	35	A0427	1.90	0.897	$231.98	$417.16	$421.25	$516.45	n/a
10312	35	A0428	1.00	0.897	$231.98	$219.56	$221.71	$271.82	n/a
10312	35	A0429	1.60	0.897	$231.98	$351.29	$354.74	$434.91	n/a
10312	35	A0430	1.00	0.897	"$3,147.91"	"$2,985.79"	"$4,478.69"	n/a	"$4,478.69"
10312	35	A0431	1.00	0.897	"$3,659.92"	"$3,471.43"	"$5,207.15"	n/a	"$5,207.15"
10312	35	A0432	1.75	0.897	$231.98	$384.23	$388.00	n/a	n/a
10312	35	A0433	2.75	0.897	$231.98	$603.79	$609.71	$747.50	n/a
10312	35	A0434	3.25	0.897	$231.98	$713.57	$720.56	$883.41	n/a
10312	35	A0435	1.00	0.897	$8.93	$8.93	$13.40	n/a	$13.40
10312	35	A0436	1.00	0.897	$23.83	$23.83	$35.75	n/a	$35.75
11202	01	A0425	1.00	0.907	$7.47	$7.62	$7.69	n/a	$11.54
11202	01	A0426	1.20	0.907	$231.98	$265.46	$268.06	$328.64	n/a
11202	01	A0427	1.90	0.907	$231.98	$420.31	$424.43	$520.35	n/a
11202	01	A0428	1.00	0.907	$231.98	$221.22	$223.38	$273.86	n/a
11202	01	A0429	1.60	0.907	$231.98	$353.95	$357.42	$438.20	n/a
11202	01	A0430	1.00	0.907	"$3,147.91"	"$3,001.53"	"$4,502.30"	n/a	"$4,502.30"
11202	01	A0431	1.00	0.907	"$3,659.92"	"$3,489.73"	"$5,234.60"	n/a	"$5,234.60"
11202	01	A0432	1.75	0.907	$231.98	$387.13	$390.92	n/a	n/a
11202	01	A0433	2.75	0.907	$231.98	$608.34	$614.31	$753.14	n/a
11202	01	A0434	3.25	0.907	$231.98	$718.95	$726.00	$890.08	n/a
11202	01	A0435	1.00	0.907	$8.93	$8.93	$13.40	n/a	$13.40
11202	01	A0436	1.00	0.907	$23.83	$23.83	$35.75	n/a	$35.75
11302	00	A0425	1.00	0.991	$7.47	$7.62	$7.69	n/a	$11.54
11302	00	A0426	1.20	0.991	$231.98	$282.15	$284.92	$349.31	n/a
11302	00	A0427	1.90	0.991	$231.98	$446.74	$451.12	$553.07	n/a
11302	00	A0428	1.00	0.991	$231.98	$235.13	$237.43	$291.09	n/a
11302	00	A0429	1.60	0.991	$231.98	$376.21	$379.89	$465.75	n/a
11302	00	A0430	1.00	0.991	"$3,147.91"	"$3,133.74"	"$4,700.62"	n/a	"$4,700.62"
11302	00	A0431	1.00	0.991	"$3,659.92"	"$3,643.45"	"$5,465.18"	n/a	"$5,465.18"
11302	00	A0432	1.75	0.991	$231.98	$411.48	$415.51	n/a	n/a
11302	00	A0433	2.75	0.991	$231.98	$646.60	$652.94	$800.50	n/a
11302	00	A0434	3.25	0.991	$231.98	$764.17	$771.66	$946.06	n/a
11302	00	A0435	1.00	0.991	$8.93	$8.93	$13.40	n/a	$13.40
11302	00	A0436	1.00	0.991	$23.83	$23.83	$35.75	n/a	$35.75
11402	16	A0425	1.00	0.857	$7.47	$7.62	$7.69	n/a	$11.54
11402	16	A0426	1.20	0.857	$231.98	$255.52	$258.03	$316.34	n/a
11402	16	A0427	1.90	0.857	$231.98	$404.57	$408.54	$500.87	n/a
11402	16	A0428	1.00	0.857	$231.98	$212.93	$215.02	$263.61	n/a
11402	16	A0429	1.60	0.857	$231.98	$340.69	$344.03	$421.78	n/a
11402	16	A0430	1.00	0.857	"$3,147.91"	"$2,922.83"	"$4,384.25"	n/a	"$4,384.25"
11402	16	A0431	1.00	0.857	"$3,659.92"	"$3,398.24"	"$5,097.35"	n/a	"$5,097.35"
11402	16	A0432	1.75	0.857	$231.98	$372.63	$376.29	n/a	n/a
11402	16	A0433	2.75	0.857	$231.98	$585.57	$591.31	$724.95	n/a
11402	16	A0434	3.25	0.857	$231.98	$692.04	$698.82	$856.75	n/a
11402	16	A0435	1.00	0.857	$8.93	$8.93	$13.40	n/a	$13.40
11402	16	A0436	1.00	0.857	$23.83	$23.83	$35.75	n/a	$35.75
11502	00	A0425	1.00	0.930	$7.47	$7.62	$7.69	n/a	$11.54
11502	00	A0426	1.20	0.930	$231.98	$270.03	$272.68	$334.31	n/a
11502	00	A0427	1.90	0.930	$231.98	$427.55	$431.74	$529.31	n/a
11502	00	A0428	1.00	0.930	$231.98	$225.03	$227.23	$278.58	n/a
11502	00	A0429	1.60	0.930	$231.98	$360.04	$363.57	$445.74	n/a
11502	00	A0430	1.00	0.930	"$3,147.91"	"$3,037.73"	"$4,556.60"	n/a	"$4,556.60"
11502	00	A0431	1.00	0.930	"$3,659.92"	"$3,531.82"	"$5,297.73"	n/a	"$5,297.73"
11502	00	A0432	1.75	0.930	$231.98	$393.79	$397.65	n/a	n/a
11502	00	A0433	2.75	0.930	$231.98	$618.82	$624.89	$766.12	n/a
11502	00	A0434	3.25	0.930	$231.98	$731.33	$738.50	$905.40	n/a
11502	00	A0435	1.00	0.930	$8.93	$8.93	$13.40	n/a	$13.40
11502	00	A0436	1.00	0.930	$23.83	$23.83	$35.75	n/a	$35.75
12102	01	A0425	1.00	1.021	$7.47	$7.62	$7.69	n/a	$11.54
12102	01	A0426	1.20	1.021	$231.98	$288.12	$290.94	$356.69	n/a
12102	01	A0427	1.90	1.021	$231.98	$456.19	$460.66	$564.77	n/a
12102	01	A0428	1.00	1.021	$231.98	$240.10	$242.45	$297.24	n/a
12102	01	A0429	1.60	1.021	$231.98	$384.16	$387.92	$475.59	n/a
12102	01	A0430	1.00	1.021	"$3,147.91"	"$3,180.96"	"$4,771.44"	n/a	"$4,771.44"
12102	01	A0431	1.00	1.021	"$3,659.92"	"$3,698.35"	"$5,547.52"	n/a	"$5,547.52"
12102	01	A0432	1.75	1.021	$231.98	$420.17	$424.29	n/a	n/a
12102	01	A0433	2.75	1.021	$231.98	$660.27	$666.74	$817.42	n/a
12102	01	A0434	3.25	1.021	$231.98	$780.32	$787.97	$966.05	n/a
12102	01	A0435	1.00	1.021	$8.93	$8.93	$13.40	n/a	$13.40
12102	01	A0436	1.00	1.021	$23.83	$23.83	$35.75	n/a	$35.75
12202	01	A0425	1.00	1.221	$7.47	$7.62	$7.69	n/a	$11.54
12202	01	A0426	1.20	1.221	$231.98	$327.87	$331.08	$405.90	n/a
12202	01	A0427	1.90	1.221	$231.98	$519.13	$524.22	$642.69	n/a
12202	01	A0428	1.00	1.221	$231.98	$273.22	$275.90	$338.25	n/a
12202	01	A0429	1.60	1.221	$231.98	$437.16	$441.45	$541.22	n/a
12202	01	A0430	1.00	1.221	"$3,147.91"	"$3,495.75"	"$5,243.63"	n/a	"$5,243.63"
12202	01	A0431	1.00	1.221	"$3,659.92"	"$4,064.34"	"$6,096.51"	n/a	"$6,096.51"
12202	01	A0432	1.75	1.221	$231.98	$478.14	$482.83	n/a	n/a
12202	01	A0433	2.75	1.221	$231.98	$751.37	$758.73	$930.20	n/a
12202	01	A0434	3.25	1.221	$231.98	$887.98	$896.69	"$1,099.34"	n/a
12202	01	A0435	1.00	1.221	$8.93	$8.93	$13.40	n/a	$13.40
12202	01	A0436	1.00	1.221	$23.83	$23.83	$35.75	n/a	$35.75
12302	01	A0425	1.00	1.095	$7.47	$7.62	$7.69	n/a	$11.54
12302	01	A0426	1.20	1.095	$231.98	$302.83	$305.79	$374.90	n/a
12302	01	A0427	1.90	1.095	$231.98	$479.47	$484.17	$593.59	n/a
12302	01	A0428	1.00	1.095	$231.98	$252.35	$254.83	$312.42	n/a
12302	01	A0429	1.60	1.095	$231.98	$403.77	$407.73	$499.88	n/a
12302	01	A0430	1.00	1.095	"$3,147.91"	"$3,297.44"	"$4,946.15"	n/a	"$4,946.15"
12302	01	A0431	1.00	1.095	"$3,659.92"	"$3,833.77"	"$5,750.65"	n/a	"$5,750.65"
12302	01	A0432	1.75	1.095	$231.98	$441.62	$445.95	n/a	n/a
12302	01	A0433	2.75	1.095	$231.98	$693.98	$700.78	$859.16	n/a
12302	01	A0434	3.25	1.095	$231.98	$820.15	$828.19	"$1,015.36"	n/a
12302	01	A0435	1.00	1.095	$8.93	$8.93	$13.40	n/a	$13.40
12302	01	A0436	1.00	1.095	$23.83	$23.83	$35.75	n/a	$35.75
12302	99	A0425	1.00	1.035	$7.47	$7.62	$7.69	n/a	$11.54
12302	99	A0426	1.20	1.035	$231.98	$290.90	$293.75	$360.14	n/a
12302	99	A0427	1.90	1.035	$231.98	$460.59	$465.11	$570.22	n/a
12302	99	A0428	1.00	1.035	$231.98	$242.42	$244.79	$300.11	n/a
12302	99	A0429	1.60	1.035	$231.98	$387.87	$391.67	$480.19	n/a
12302	99	A0430	1.00	1.035	"$3,147.91"	"$3,203.00"	"$4,804.50"	n/a	"$4,804.50"
12302	99	A0431	1.00	1.035	"$3,659.92"	"$3,723.97"	"$5,585.95"	n/a	"$5,585.95"
12302	99	A0432	1.75	1.035	$231.98	$424.23	$428.39	n/a	n/a
12302	99	A0433	2.75	1.035	$231.98	$666.65	$673.18	$825.32	n/a
12302	99	A0434	3.25	1.035	$231.98	$787.85	$795.58	$975.38	n/a
12302	99	A0435	1.00	1.035	$8.93	$8.93	$13.40	n/a	$13.40
12302	99	A0436	1.00	1.035	$23.83	$23.83	$35.75	n/a	$35.75
12402	01	A0425	1.00	1.190	$7.47	$7.62	$7.69	n/a	$11.54
12402	01	A0426	1.20	1.190	$231.98	$321.71	$324.86	$398.28	n/a
12402	01	A0427	1.90	1.190	$231.98	$509.37	$514.36	$630.61	n/a
12402	01	A0428	1.00	1.190	$231.98	$268.09	$270.72	$331.90	n/a
12402	01	A0429	1.60	1.190	$231.98	$428.94	$433.15	$531.04	n/a
12402	01	A0430	1.00	1.190	"$3,147.91"	"$3,446.96"	"$5,170.44"	n/a	"$5,170.44"
12402	01	A0431	1.00	1.190	"$3,659.92"	"$4,007.61"	"$6,011.42"	n/a	"$6,011.42"
12402	01	A0432	1.75	1.190	$231.98	$469.16	$473.76	n/a	n/a
12402	01	A0433	2.75	1.190	$231.98	$737.25	$744.48	$912.73	n/a
12402	01	A0434	3.25	1.190	$231.98	$871.29	$879.83	"$1,078.67"	n/a
12402	01	A0435	1.00	1.190	$8.93	$8.93	$13.40	n/a	$13.40
12402	01	A0436	1.00	1.190	$23.83	$23.83	$35.75	n/a	$35.75
12402	99	A0425	1.00	1.132	$7.47	$7.62	$7.69	n/a	$11.54
12402	99	A0426	1.20	1.132	$231.98	$310.18	$313.22	$384.01	n/a
12402	99	A0427	1.90	1.132	$231.98	$491.12	$495.93	$608.01	n/a
12402	99	A0428	1.00	1.132	$231.98	$258.48	$261.02	$320.01	n/a
12402	99	A0429	1.60	1.132	$231.98	$413.57	$417.63	$512.01	n/a
12402	99	A0430	1.00	1.132	"$3,147.91"	"$3,355.67"	"$5,033.51"	n/a	"$5,033.51"
12402	99	A0431	1.00	1.132	"$3,659.92"	"$3,901.47"	"$5,852.21"	n/a	"$5,852.21"
12402	99	A0432	1.75	1.132	$231.98	$452.35	$456.78	n/a	n/a
12402	99	A0433	2.75	1.132	$231.98	$710.83	$717.80	$880.02	n/a
12402	99	A0434	3.25	1.132	$231.98	$840.07	$848.31	"$1,040.03"	n/a
12402	99	A0435	1.00	1.132	$8.93	$8.93	$13.40	n/a	$13.40
12402	99	A0436	1.00	1.132	$23.83	$23.83	$35.75	n/a	$35.75
12502	01	A0425	1.00	1.079	$7.47	$7.62	$7.69	n/a	$11.54
12502	01	A0426	1.20	1.079	$231.98	$299.65	$302.58	$370.96	n/a
12502	01	A0427	1.90	1.079	$231.98	$474.44	$479.09	$587.36	n/a
12502	01	A0428	1.00	1.079	$231.98	$249.70	$252.15	$309.14	n/a
12502	01	A0429	1.60	1.079	$231.98	$399.53	$403.44	$494.62	n/a
12502	01	A0430	1.00	1.079	"$3,147.91"	"$3,272.25"	"$4,908.38"	n/a	"$4,908.38"
12502	01	A0431	1.00	1.079	"$3,659.92"	"$3,804.49"	"$5,706.73"	n/a	"$5,706.73"
12502	01	A0432	1.75	1.079	$231.98	$436.98	$441.27	n/a	n/a
12502	01	A0433	2.75	1.079	$231.98	$686.69	$693.42	$850.13	n/a
12502	01	A0434	3.25	1.079	$231.98	$811.54	$819.50	"$1,004.71"	n/a
12502	01	A0435	1.00	1.079	$8.93	$8.93	$13.40	n/a	$13.40
12502	01	A0436	1.00	1.079	$23.83	$23.83	$35.75	n/a	$35.75
12502	99	A0425	1.00	0.937	$7.47	$7.62	$7.69	n/a	$11.54
12502	99	A0426	1.20	0.937	$231.98	$271.42	$274.08	$336.02	n/a
12502	99	A0427	1.90	0.937	$231.98	$429.75	$433.96	$532.03	n/a
12502	99	A0428	1.00	0.937	$231.98	$226.18	$228.40	$280.02	n/a
12502	99	A0429	1.60	0.937	$231.98	$361.90	$365.44	$448.03	n/a
12502	99	A0430	1.00	0.937	"$3,147.91"	"$3,048.75"	"$4,573.13"	n/a	"$4,573.13"
12502	99	A0431	1.00	0.937	"$3,659.92"	"$3,544.63"	"$5,316.95"	n/a	"$5,316.95"
12502	99	A0432	1.75	0.937	$231.98	$395.82	$399.70	n/a	n/a
12502	99	A0433	2.75	0.937	$231.98	$622.01	$628.11	$770.06	n/a
12502	99	A0434	3.25	0.937	$231.98	$735.10	$742.31	$910.07	n/a
12502	99	A0435	1.00	0.937	$8.93	$8.93	$13.40	n/a	$13.40
12502	99	A0436	1.00	0.937	$23.83	$23.83	$35.75	n/a	$35.75
13102	00	A0425	1.00	1.113	$7.47	$7.62	$7.69	n/a	$11.54
13102	00	A0426	1.20	1.113	$231.98	$306.40	$309.41	$379.34	n/a
13102	00	A0427	1.90	1.113	$231.98	$485.14	$489.90	$600.62	n/a
13102	00	A0428	1.00	1.113	$231.98	$255.34	$257.84	$316.11	n/a
13102	00	A0429	1.60	1.113	$231.98	$408.54	$412.54	$505.77	n/a
13102	00	A0430	1.00	1.113	"$3,147.91"	"$3,325.77"	"$4,988.65"	n/a	"$4,988.65"
13102	00	A0431	1.00	1.113	"$3,659.92"	"$3,866.71"	"$5,800.06"	n/a	"$5,800.06"
13102	00	A0432	1.75	1.113	$231.98	$446.84	$451.22	n/a	n/a
13102	00	A0433	2.75	1.113	$231.98	$702.17	$709.06	$869.31	n/a
13102	00	A0434	3.25	1.113	$231.98	$829.84	$837.98	"$1,027.36"	n/a
13102	00	A0435	1.00	1.113	$8.93	$8.93	$13.40	n/a	$13.40
13102	00	A0436	1.00	1.113	$23.83	$23.83	$35.75	n/a	$35.75
13202	01	A0425	1.00	1.192	$7.47	$7.62	$7.69	n/a	$11.54
13202	01	A0426	1.20	1.192	$231.98	$322.11	$325.26	$398.77	n/a
13202	01	A0427	1.90	1.192	$231.98	$510.00	$515.00	$631.39	n/a
13202	01	A0428	1.00	1.192	$231.98	$268.42	$271.05	$332.31	n/a
13202	01	A0429	1.60	1.192	$231.98	$429.47	$433.68	$531.69	n/a
13202	01	A0430	1.00	1.192	"$3,147.91"	"$3,450.11"	"$5,175.16"	n/a	"$5,175.16"
13202	01	A0431	1.00	1.192	"$3,659.92"	"$4,011.27"	"$6,016.91"	n/a	"$6,016.91"
13202	01	A0432	1.75	1.192	$231.98	$469.74	$474.34	n/a	n/a
13202	01	A0433	2.75	1.192	$231.98	$738.16	$745.40	$913.86	n/a
13202	01	A0434	3.25	1.192	$231.98	$872.37	$880.92	"$1,080.01"	n/a
13202	01	A0435	1.00	1.192	$8.93	$8.93	$13.40	n/a	$13.40
13202	01	A0436	1.00	1.192	$23.83	$23.83	$35.75	n/a	$35.75
13202	02	A0425	1.00	1.214	$7.47	$7.62	$7.69	n/a	$11.54
13202	02	A0426	1.20	1.214	$231.98	$326.48	$329.68	$404.19	n/a
13202	02	A0427	1.90	1.214	$231.98	$516.92	$521.99	$639.96	n/a
13202	02	A0428	1.00	1.214	$231.98	$272.07	$274.73	$336.82	n/a
13202	02	A0429	1.60	1.214	$231.98	$435.30	$439.57	$538.91	n/a
13202	02	A0430	1.00	1.214	"$3,147.91"	"$3,484.74"	"$5,227.10"	n/a	"$5,227.10"
13202	02	A0431	1.00	1.214	"$3,659.92"	"$4,051.53"	"$6,077.30"	n/a	"$6,077.30"
13202	02	A0432	1.75	1.214	$231.98	$476.11	$480.78	n/a	n/a
13202	02	A0433	2.75	1.214	$231.98	$748.18	$755.51	$926.26	n/a
13202	02	A0434	3.25	1.214	$231.98	$884.21	$892.88	"$1,094.67"	n/a
13202	02	A0435	1.00	1.214	$8.93	$8.93	$13.40	n/a	$13.40
13202	02	A0436	1.00	1.214	$23.83	$23.83	$35.75	n/a	$35.75
13202	03	A0425	1.00	1.087	$7.47	$7.62	$7.69	n/a	$11.54
13202	03	A0426	1.20	1.087	$231.98	$301.24	$304.19	$372.94	n/a
13202	03	A0427	1.90	1.087	$231.98	$476.96	$481.63	$590.48	n/a
13202	03	A0428	1.00	1.087	$231.98	$251.03	$253.49	$310.78	n/a
13202	03	A0429	1.60	1.087	$231.98	$401.65	$405.59	$497.25	n/a
13202	03	A0430	1.00	1.087	"$3,147.91"	"$3,284.84"	"$4,927.27"	n/a	"$4,927.27"
13202	03	A0431	1.00	1.087	"$3,659.92"	"$3,819.13"	"$5,728.69"	n/a	"$5,728.69"
13202	03	A0432	1.75	1.087	$231.98	$439.30	$443.61	n/a	n/a
13202	03	A0433	2.75	1.087	$231.98	$690.33	$697.10	$854.64	n/a
13202	03	A0434	3.25	1.087	$231.98	$815.85	$823.85	"$1,010.04"	n/a
13202	03	A0435	1.00	1.087	$8.93	$8.93	$13.40	n/a	$13.40
13202	03	A0436	1.00	1.087	$23.83	$23.83	$35.75	n/a	$35.75
13282	99	A0425	1.00	0.952	$7.47	$7.62	$7.69	n/a	$11.54
13282	99	A0426	1.20	0.952	$231.98	$274.40	$277.09	$339.71	n/a
13282	99	A0427	1.90	0.952	$231.98	$434.47	$438.73	$537.88	n/a
13282	99	A0428	1.00	0.952	$231.98	$228.67	$230.91	$283.10	n/a
13282	99	A0429	1.60	0.952	$231.98	$365.87	$369.46	$452.96	n/a
13282	99	A0430	1.00	0.952	"$3,147.91"	"$3,072.36"	"$4,608.54"	n/a	"$4,608.54"
13282	99	A0431	1.00	0.952	"$3,659.92"	"$3,572.08"	"$5,358.12"	n/a	"$5,358.12"
13282	99	A0432	1.75	0.952	$231.98	$400.17	$404.09	n/a	n/a
13282	99	A0433	2.75	0.952	$231.98	$628.84	$635.01	$778.52	n/a
13282	99	A0434	3.25	0.952	$231.98	$743.17	$750.46	$920.06	n/a
13282	99	A0435	1.00	0.952	$8.93	$8.93	$13.40	n/a	$13.40
13282	99	A0436	1.00	0.952	$23.83	$23.83	$35.75	n/a	$35.75
13292	04	A0425	1.00	1.214	$7.47	$7.62	$7.69	n/a	$11.54
13292	04	A0426	1.20	1.214	$231.98	$326.48	$329.68	$404.19	n/a
13292	04	A0427	1.90	1.214	$231.98	$516.92	$521.99	$639.96	n/a
13292	04	A0428	1.00	1.214	$231.98	$272.07	$274.73	$336.82	n/a
13292	04	A0429	1.60	1.214	$231.98	$435.30	$439.57	$538.91	n/a
13292	04	A0430	1.00	1.214	"$3,147.91"	"$3,484.74"	"$5,227.10"	n/a	"$5,227.10"
13292	04	A0431	1.00	1.214	"$3,659.92"	"$4,051.53"	"$6,077.30"	n/a	"$6,077.30"
13292	04	A0432	1.75	1.214	$231.98	$476.11	$480.78	n/a	n/a
13292	04	A0433	2.75	1.214	$231.98	$748.18	$755.51	$926.26	n/a
13292	04	A0434	3.25	1.214	$231.98	$884.21	$892.88	"$1,094.67"	n/a
13292	04	A0435	1.00	1.214	$8.93	$8.93	$13.40	n/a	$13.40
13292	04	A0436	1.00	1.214	$23.83	$23.83	$35.75	n/a	$35.75
14112	03	A0425	1.00	1.002	$7.47	$7.62	$7.69	n/a	$11.54
14112	03	A0426	1.20	1.002	$231.98	$284.34	$287.13	$352.02	n/a
14112	03	A0427	1.90	1.002	$231.98	$450.21	$454.62	$557.36	n/a
14112	03	A0428	1.00	1.002	$231.98	$236.95	$239.27	$293.35	n/a
14112	03	A0429	1.60	1.002	$231.98	$379.12	$382.84	$469.36	n/a
14112	03	A0430	1.00	1.002	"$3,147.91"	"$3,151.06"	"$4,726.59"	n/a	"$4,726.59"
14112	03	A0431	1.00	1.002	"$3,659.92"	"$3,663.58"	"$5,495.37"	n/a	"$5,495.37"
14112	03	A0432	1.75	1.002	$231.98	$414.66	$418.73	n/a	n/a
14112	03	A0433	2.75	1.002	$231.98	$651.61	$658.00	$806.71	n/a
14112	03	A0434	3.25	1.002	$231.98	$770.09	$777.64	$953.39	n/a
14112	03	A0435	1.00	1.002	$8.93	$8.93	$13.40	n/a	$13.40
14112	03	A0436	1.00	1.002	$23.83	$23.83	$35.75	n/a	$35.75
14112	99	A0425	1.00	0.910	$7.47	$7.62	$7.69	n/a	$11.54
