(1) CONTRACTOR/CARRIER	(2) LOCAL.	(3) HCPCS	(4) BASE RATE	(5) RVU	(6) GPCI	(7)(a) URBAN BASE RATE / URBAN MILEAGE	(7)(b) RURAL BASE RATE / RURAL MILEAGE	(7c) RURAL BASE RATE / LOWEST QUARTILE	(8) RURAL  GROUND MILES 1-17*
13292	04	A0434	221.63	3.25	1.199	$837.05	$845.25	"$1,036.28"	n/a
13292	04	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
13292	04	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Maine									
14112	03	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
14112	03	A0426	221.63	1.20	1.007	$272.60	$275.28	$337.49	n/a
14112	03	A0427	221.63	1.90	1.007	$431.62	$435.86	$534.36	n/a
14112	03	A0428	221.63	1.00	1.007	$227.17	$229.40	$281.24	n/a
14112	03	A0429	221.63	1.60	1.007	$363.47	$367.04	$449.99	n/a
14112	03	A0430	3007.57	1.00	1.007	"$3,018.10"	"$4,527.14"	n/a	"$4,527.14"
14112	03	A0431	3496.75	1.00	1.007	"$3,508.99"	"$5,263.48"	n/a	"$5,263.48"
14112	03	A0432	221.63	1.75	1.007	$397.55	$401.45	n/a	n/a
14112	03	A0433	221.63	2.75	1.007	$624.72	$630.84	$773.41	n/a
14112	03	A0434	221.63	3.25	1.007	$738.30	$745.54	$914.03	n/a
14112	03	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
14112	03	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
14112	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
14112	99	A0426	221.63	1.20	0.918	$255.70	$258.21	$316.57	n/a
14112	99	A0427	221.63	1.90	0.918	$404.86	$408.83	$501.23	n/a
14112	99	A0428	221.63	1.00	0.918	$213.09	$215.18	$263.81	n/a
14112	99	A0429	221.63	1.60	0.918	$340.94	$344.28	$422.09	n/a
14112	99	A0430	3007.57	1.00	0.918	"$2,884.26"	"$4,326.39"	n/a	"$4,326.39"
14112	99	A0431	3496.75	1.00	0.918	"$3,353.38"	"$5,030.07"	n/a	"$5,030.07"
14112	99	A0432	221.63	1.75	0.918	$372.90	$376.56	n/a	n/a
14112	99	A0433	221.63	2.75	0.918	$585.99	$591.73	$725.46	n/a
14112	99	A0434	221.63	3.25	0.918	$692.53	$699.32	$857.37	n/a
14112	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
14112	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Massachusetts									
14212	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
14212	01	A0426	221.63	1.20	1.163	$302.23	$305.19	$374.16	n/a
14212	01	A0427	221.63	1.90	1.163	$478.53	$483.22	$592.43	n/a
14212	01	A0428	221.63	1.00	1.163	$251.86	$254.33	$311.80	n/a
14212	01	A0429	221.63	1.60	1.163	$402.97	$406.92	$498.88	n/a
14212	01	A0430	3007.57	1.00	1.163	"$3,252.69"	"$4,879.03"	n/a	"$4,879.03"
14212	01	A0431	3496.75	1.00	1.163	"$3,781.74"	"$5,672.60"	n/a	"$5,672.60"
14212	01	A0432	221.63	1.75	1.163	$440.75	$445.07	n/a	n/a
14212	01	A0433	221.63	2.75	1.163	$692.60	$699.40	$857.46	n/a
14212	01	A0434	221.63	3.25	1.163	$818.53	$826.56	"$1,013.36"	n/a
14212	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
14212	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
14212	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
14212	99	A0426	221.63	1.20	1.066	$283.81	$286.59	$351.36	n/a
14212	99	A0427	221.63	1.90	1.066	$449.36	$453.77	$556.32	n/a
14212	99	A0428	221.63	1.00	1.066	$236.51	$238.83	$292.80	n/a
14212	99	A0429	221.63	1.60	1.066	$378.41	$382.12	$468.48	n/a
14212	99	A0430	3007.57	1.00	1.066	"$3,106.82"	"$4,660.23"	n/a	"$4,660.23"
14212	99	A0431	3496.75	1.00	1.066	"$3,612.14"	"$5,418.21"	n/a	"$5,418.21"
14212	99	A0432	221.63	1.75	1.066	$413.89	$417.94	n/a	n/a
14212	99	A0433	221.63	2.75	1.066	$650.39	$656.77	$805.20	n/a
14212	99	A0434	221.63	3.25	1.066	$768.65	$776.18	$951.60	n/a
14212	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
14212	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
New Hampshire									
14312	40	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
14312	40	A0426	221.63	1.20	1.058	$282.29	$285.06	$349.48	n/a
14312	40	A0427	221.63	1.90	1.058	$446.96	$451.34	$553.34	n/a
14312	40	A0428	221.63	1.00	1.058	$235.24	$237.55	$291.23	n/a
14312	40	A0429	221.63	1.60	1.058	$376.39	$380.08	$465.97	n/a
14312	40	A0430	3007.57	1.00	1.058	"$3,094.79"	"$4,642.18"	n/a	"$4,642.18"
14312	40	A0431	3496.75	1.00	1.058	"$3,598.16"	"$5,397.23"	n/a	"$5,397.23"
14312	40	A0432	221.63	1.75	1.058	$411.67	$415.71	n/a	n/a
14312	40	A0433	221.63	2.75	1.058	$646.91	$653.25	$800.89	n/a
14312	40	A0434	221.63	3.25	1.058	$764.53	$772.03	$946.51	n/a
14312	40	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
14312	40	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Rhode Island									
14412	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
14412	01	A0426	221.63	1.20	1.053	$281.34	$284.10	$348.30	n/a
14412	01	A0427	221.63	1.90	1.053	$445.45	$449.82	$551.48	n/a
14412	01	A0428	221.63	1.00	1.053	$234.45	$236.75	$290.25	n/a
14412	01	A0429	221.63	1.60	1.053	$375.12	$378.80	$464.40	n/a
14412	01	A0430	3007.57	1.00	1.053	"$3,087.27"	"$4,630.91"	n/a	"$4,630.91"
14412	01	A0431	3496.75	1.00	1.053	"$3,589.41"	"$5,384.12"	n/a	"$5,384.12"
14412	01	A0432	221.63	1.75	1.053	$410.29	$414.31	n/a	n/a
14412	01	A0433	221.63	2.75	1.053	$644.74	$651.06	$798.20	n/a
14412	01	A0434	221.63	3.25	1.053	$761.96	$769.43	$943.32	n/a
14412	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
14412	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Vermont									
14512	50	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
14512	50	A0426	221.63	1.20	1.004	$272.03	$274.70	$336.78	n/a
14512	50	A0427	221.63	1.90	1.004	$430.72	$434.94	$533.24	n/a
14512	50	A0428	221.63	1.00	1.004	$226.70	$228.92	$280.65	n/a
14512	50	A0429	221.63	1.60	1.004	$362.71	$366.27	$449.05	n/a
14512	50	A0430	3007.57	1.00	1.004	"$3,013.59"	"$4,520.38"	n/a	"$4,520.38"
14512	50	A0431	3496.75	1.00	1.004	"$3,503.74"	"$5,255.62"	n/a	"$5,255.62"
14512	50	A0432	221.63	1.75	1.004	$396.72	$400.61	n/a	n/a
14512	50	A0433	221.63	2.75	1.004	$623.41	$629.52	$771.80	n/a
14512	50	A0434	221.63	3.25	1.004	$736.76	$743.98	$912.12	n/a
14512	50	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
14512	50	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Kentucky									
15102	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
15102	00	A0426	221.63	1.20	0.872	$246.97	$249.39	$305.75	n/a
15102	00	A0427	221.63	1.90	0.872	$391.03	$394.87	$484.11	n/a
15102	00	A0428	221.63	1.00	0.872	$205.81	$207.83	$254.79	n/a
15102	00	A0429	221.63	1.60	0.872	$329.29	$332.52	$407.67	n/a
15102	00	A0430	3007.57	1.00	0.872	"$2,815.09"	"$4,222.63"	n/a	"$4,222.63"
15102	00	A0431	3496.75	1.00	0.872	"$3,272.96"	"$4,909.44"	n/a	"$4,909.44"
15102	00	A0432	221.63	1.75	0.872	$360.16	$363.69	n/a	n/a
15102	00	A0433	221.63	2.75	0.872	$565.97	$571.52	$700.68	n/a
15102	00	A0434	221.63	3.25	0.872	$668.87	$675.43	$828.08	n/a
15102	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
15102	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Ohio									
15202	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
15202	00	A0426	221.63	1.20	0.918	$255.70	$258.21	$316.57	n/a
15202	00	A0427	221.63	1.90	0.918	$404.86	$408.83	$501.23	n/a
15202	00	A0428	221.63	1.00	0.918	$213.09	$215.18	$263.81	n/a
15202	00	A0429	221.63	1.60	0.918	$340.94	$344.28	$422.09	n/a
15202	00	A0430	3007.57	1.00	0.918	"$2,884.26"	"$4,326.39"	n/a	"$4,326.39"
15202	00	A0431	3496.75	1.00	0.918	"$3,353.38"	"$5,030.07"	n/a	"$5,030.07"
15202	00	A0432	221.63	1.75	0.918	$372.90	$376.56	n/a	n/a
15202	00	A0433	221.63	2.75	0.918	$585.99	$591.73	$725.46	n/a
15202	00	A0434	221.63	3.25	0.918	$692.53	$699.32	$857.37	n/a
15202	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
15202	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
									
