CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
04412	18	A0432	1.75	1.012	$224.74	$404.53	$408.50	n/a	n/a
04412	18	A0433	2.75	1.012	$224.74	$635.69	$641.92	$786.99	n/a
04412	18	A0434	3.25	1.012	$224.74	$751.27	$758.64	$930.09	n/a
04412	18	A0435	1.00	1.012	$8.65	$8.65	$12.98	n/a	$12.98
04412	18	A0436	1.00	1.012	$23.09	$23.09	$34.64	n/a	$34.64
04412	20	A0425	1.00	0.924	$7.23	$7.37	$7.45	n/a	$11.18
04412	20	A0426	1.20	0.924	$224.74	$260.45	$263.00	$322.44	n/a
04412	20	A0427	1.90	0.924	$224.74	$412.38	$416.42	$510.53	n/a
04412	20	A0428	1.00	0.924	$224.74	$217.04	$219.17	$268.70	n/a
04412	20	A0429	1.60	0.924	$224.74	$347.26	$350.67	$429.92	n/a
04412	20	A0430	1.00	0.924	"$3,049.69"	"$2,933.80"	"$4,400.70"	n/a	"$4,400.70"
04412	20	A0431	1.00	0.924	"$3,545.72"	"$3,410.98"	"$5,116.47"	n/a	"$5,116.47"
04412	20	A0432	1.75	0.924	$224.74	$379.82	$383.54	n/a	n/a
04412	20	A0433	2.75	0.924	$224.74	$596.86	$602.71	$738.92	n/a
04412	20	A0434	3.25	0.924	$224.74	$705.38	$712.29	$873.27	n/a
04412	20	A0435	1.00	0.924	$8.65	$8.65	$12.98	n/a	$12.98
04412	20	A0436	1.00	0.924	$23.09	$23.09	$34.64	n/a	$34.64
04412	28	A0425	1.00	0.986	$7.23	$7.37	$7.45	n/a	$11.18
04412	28	A0426	1.20	0.986	$224.74	$272.39	$275.06	$337.22	n/a
04412	28	A0427	1.90	0.986	$224.74	$431.28	$435.51	$533.94	n/a
04412	28	A0428	1.00	0.986	$224.74	$226.99	$229.21	$281.01	n/a
04412	28	A0429	1.60	0.986	$224.74	$363.18	$366.74	$449.62	n/a
04412	28	A0430	1.00	0.986	"$3,049.69"	"$3,028.34"	"$4,542.51"	n/a	"$4,542.51"
04412	28	A0431	1.00	0.986	"$3,545.72"	"$3,520.90"	"$5,281.35"	n/a	"$5,281.35"
04412	28	A0432	1.75	0.986	$224.74	$397.23	$401.12	n/a	n/a
04412	28	A0433	2.75	0.986	$224.74	$624.22	$630.34	$772.80	n/a
04412	28	A0434	3.25	0.986	$224.74	$737.71	$744.94	$913.30	n/a
04412	28	A0435	1.00	0.986	$8.65	$8.65	$12.98	n/a	$12.98
04412	28	A0436	1.00	0.986	$23.09	$23.09	$34.64	n/a	$34.64
04412	31	A0425	1.00	1.021	$7.23	$7.37	$7.45	n/a	$11.18
04412	31	A0426	1.20	1.021	$224.74	$279.13	$281.86	$345.56	n/a
04412	31	A0427	1.90	1.021	$224.74	$441.95	$446.28	$547.14	n/a
04412	31	A0428	1.00	1.021	$224.74	$232.60	$234.88	$287.96	n/a
04412	31	A0429	1.60	1.021	$224.74	$372.17	$375.82	$460.76	n/a
04412	31	A0430	1.00	1.021	"$3,049.69"	"$3,081.71"	"$4,622.57"	n/a	"$4,622.57"
04412	31	A0431	1.00	1.021	"$3,545.72"	"$3,582.95"	"$5,374.43"	n/a	"$5,374.43"
04412	31	A0432	1.75	1.021	$224.74	$407.06	$411.05	n/a	n/a
04412	31	A0433	2.75	1.021	$224.74	$639.66	$645.93	$791.91	n/a
04412	31	A0434	3.25	1.021	$224.74	$755.96	$763.38	$935.90	n/a
04412	31	A0435	1.00	1.021	$8.65	$8.65	$12.98	n/a	$12.98
04412	31	A0436	1.00	1.021	$23.09	$23.09	$34.64	n/a	$34.64
04412	99	A0425	1.00	0.938	$7.23	$7.37	$7.45	n/a	$11.18
04412	99	A0426	1.20	0.938	$224.74	$263.14	$265.72	$325.77	n/a
04412	99	A0427	1.90	0.938	$224.74	$416.64	$420.73	$515.81	n/a
04412	99	A0428	1.00	0.938	$224.74	$219.29	$221.44	$271.49	n/a
04412	99	A0429	1.60	0.938	$224.74	$350.86	$354.30	$434.37	n/a
04412	99	A0430	1.00	0.938	"$3,049.69"	"$2,955.15"	"$4,432.72"	n/a	"$4,432.72"
04412	99	A0431	1.00	0.938	"$3,545.72"	"$3,435.80"	"$5,153.70"	n/a	"$5,153.70"
04412	99	A0432	1.75	0.938	$224.74	$383.75	$387.51	n/a	n/a
04412	99	A0433	2.75	0.938	$224.74	$603.04	$608.95	$746.57	n/a
04412	99	A0434	3.25	0.938	$224.74	$712.68	$719.67	$882.32	n/a
04412	99	A0435	1.00	0.938	$8.65	$8.65	$12.98	n/a	$12.98
04412	99	A0436	1.00	0.938	$23.09	$23.09	$34.64	n/a	$34.64
05102	00	A0425	1.00	0.907	$7.23	$7.37	$7.45	n/a	$11.18
05102	00	A0426	1.20	0.907	$224.74	$257.17	$259.70	$318.39	n/a
05102	00	A0427	1.90	0.907	$224.74	$407.19	$411.18	$504.11	n/a
05102	00	A0428	1.00	0.907	$224.74	$214.31	$216.41	$265.32	n/a
05102	00	A0429	1.60	0.907	$224.74	$342.90	$346.26	$424.51	n/a
05102	00	A0430	1.00	0.907	"$3,049.69"	"$2,907.88"	"$4,361.82"	n/a	"$4,361.82"
05102	00	A0431	1.00	0.907	"$3,545.72"	"$3,380.84"	"$5,071.27"	n/a	"$5,071.27"
05102	00	A0432	1.75	0.907	$224.74	$375.05	$378.72	n/a	n/a
05102	00	A0433	2.75	0.907	$224.74	$589.36	$595.13	$729.63	n/a
05102	00	A0434	3.25	0.907	$224.74	$696.51	$703.34	$862.29	n/a
05102	00	A0435	1.00	0.907	$8.65	$8.65	$12.98	n/a	$12.98
05102	00	A0436	1.00	0.907	$23.09	$23.09	$34.64	n/a	$34.64
05202	00	A0425	1.00	0.911	$7.23	$7.37	$7.45	n/a	$11.18
05202	00	A0426	1.20	0.911	$224.74	$257.94	$260.47	$319.34	n/a
05202	00	A0427	1.90	0.911	$224.74	$408.41	$412.42	$505.63	n/a
05202	00	A0428	1.00	0.911	$224.74	$214.95	$217.06	$266.12	n/a
05202	00	A0429	1.60	0.911	$224.74	$343.93	$347.30	$425.79	n/a
05202	00	A0430	1.00	0.911	"$3,049.69"	"$2,913.98"	"$4,370.97"	n/a	"$4,370.97"
05202	00	A0431	1.00	0.911	"$3,545.72"	"$3,387.94"	"$5,081.90"	n/a	"$5,081.90"
05202	00	A0432	1.75	0.911	$224.74	$376.17	$379.86	n/a	n/a
05202	00	A0433	2.75	0.911	$224.74	$591.12	$596.92	$731.82	n/a
05202	00	A0434	3.25	0.911	$224.74	$698.60	$705.45	$864.88	n/a
05202	00	A0435	1.00	0.911	$8.65	$8.65	$12.98	n/a	$12.98
05202	00	A0436	1.00	0.911	$23.09	$23.09	$34.64	n/a	$34.64
05302	01	A0425	1.00	0.959	$7.23	$7.37	$7.45	n/a	$11.18
05302	01	A0426	1.20	0.959	$224.74	$267.19	$269.81	$330.79	n/a
05302	01	A0427	1.90	0.959	$224.74	$423.05	$427.19	$523.73	n/a
05302	01	A0428	1.00	0.959	$224.74	$222.66	$224.84	$275.65	n/a
05302	01	A0429	1.60	0.959	$224.74	$356.25	$359.74	$441.04	n/a
05302	01	A0430	1.00	0.959	"$3,049.69"	"$2,987.17"	"$4,480.76"	n/a	"$4,480.76"
05302	01	A0431	1.00	0.959	"$3,545.72"	"$3,473.03"	"$5,209.55"	n/a	"$5,209.55"
05302	01	A0432	1.75	0.959	$224.74	$389.65	$393.47	n/a	n/a
05302	01	A0433	2.75	0.959	$224.74	$612.30	$618.31	$758.05	n/a
05302	01	A0434	3.25	0.959	$224.74	$723.63	$730.73	$895.87	n/a
05302	01	A0435	1.00	0.959	$8.65	$8.65	$12.98	n/a	$12.98
05302	01	A0436	1.00	0.959	$23.09	$23.09	$34.64	n/a	$34.64
05302	02	A0425	1.00	0.963	$7.23	$7.37	$7.45	n/a	$11.18
05302	02	A0426	1.20	0.963	$224.74	$267.96	$270.58	$331.73	n/a
05302	02	A0427	1.90	0.963	$224.74	$424.27	$428.42	$525.24	n/a
05302	02	A0428	1.00	0.963	$224.74	$223.30	$225.49	$276.45	n/a
05302	02	A0429	1.60	0.963	$224.74	$357.28	$360.78	$442.32	n/a
05302	02	A0430	1.00	0.963	"$3,049.69"	"$2,993.27"	"$4,489.91"	n/a	"$4,489.91"
05302	02	A0431	1.00	0.963	"$3,545.72"	"$3,480.12"	"$5,220.19"	n/a	"$5,220.19"
05302	02	A0432	1.75	0.963	$224.74	$390.77	$394.60	n/a	n/a
05302	02	A0433	2.75	0.963	$224.74	$614.07	$620.09	$760.23	n/a
05302	02	A0434	3.25	0.963	$224.74	$725.72	$732.83	$898.45	n/a
05302	02	A0435	1.00	0.963	$8.65	$8.65	$12.98	n/a	$12.98
05302	02	A0436	1.00	0.963	$23.09	$23.09	$34.64	n/a	$34.64
05302	99	A0425	1.00	0.863	$7.23	$7.37	$7.45	n/a	$11.18
05302	99	A0426	1.20	0.863	$224.74	$248.70	$251.14	$307.90	n/a
05302	99	A0427	1.90	0.863	$224.74	$393.78	$397.64	$487.51	n/a
05302	99	A0428	1.00	0.863	$224.74	$207.25	$209.28	$256.58	n/a
05302	99	A0429	1.60	0.863	$224.74	$331.60	$334.85	$410.53	n/a
05302	99	A0430	1.00	0.863	"$3,049.69"	"$2,840.79"	"$4,261.18"	n/a	"$4,261.18"
05302	99	A0431	1.00	0.863	"$3,545.72"	"$3,302.84"	"$4,954.26"	n/a	"$4,954.26"
05302	99	A0432	1.75	0.863	$224.74	$362.69	$366.25	n/a	n/a
05302	99	A0433	2.75	0.863	$224.74	$569.94	$575.53	$705.60	n/a
05302	99	A0434	3.25	0.863	$224.74	$673.57	$680.17	$833.89	n/a
05302	99	A0435	1.00	0.863	$8.65	$8.65	$12.98	n/a	$12.98
05302	99	A0436	1.00	0.863	$23.09	$23.09	$34.64	n/a	$34.64
05402	00	A0425	1.00	0.910	$7.23	$7.37	$7.45	n/a	$11.18
05402	00	A0426	1.20	0.910	$224.74	$257.75	$260.28	$319.10	n/a
05402	00	A0427	1.90	0.910	$224.74	$408.11	$412.11	$505.25	n/a
05402	00	A0428	1.00	0.910	$224.74	$214.79	$216.90	$265.92	n/a
05402	00	A0429	1.60	0.910	$224.74	$343.67	$347.04	$425.47	n/a
05402	00	A0430	1.00	0.910	"$3,049.69"	"$2,912.45"	"$4,368.68"	n/a	"$4,368.68"
05402	00	A0431	1.00	0.910	"$3,545.72"	"$3,386.16"	"$5,079.24"	n/a	"$5,079.24"
05402	00	A0432	1.75	0.910	$224.74	$375.89	$379.57	n/a	n/a
05402	00	A0433	2.75	0.910	$224.74	$590.68	$596.47	$731.27	n/a
05402	00	A0434	3.25	0.910	$224.74	$698.08	$704.92	$864.23	n/a
05402	00	A0435	1.00	0.910	$8.65	$8.65	$12.98	n/a	$12.98
05402	00	A0436	1.00	0.910	$23.09	$23.09	$34.64	n/a	$34.64
06102	12	A0425	1.00	0.936	$7.23	$7.37	$7.45	n/a	$11.18
06102	12	A0426	1.20	0.936	$224.74	$262.76	$265.33	$325.29	n/a
06102	12	A0427	1.90	0.936	$224.74	$416.03	$420.11	$515.05	n/a
06102	12	A0428	1.00	0.936	$224.74	$218.97	$221.11	$271.08	n/a
06102	12	A0429	1.60	0.936	$224.74	$350.34	$353.78	$433.73	n/a
06102	12	A0430	1.00	0.936	"$3,049.69"	"$2,952.10"	"$4,428.15"	n/a	"$4,428.15"
06102	12	A0431	1.00	0.936	"$3,545.72"	"$3,432.26"	"$5,148.39"	n/a	"$5,148.39"
06102	12	A0432	1.75	0.936	$224.74	$383.19	$386.95	n/a	n/a
06102	12	A0433	2.75	0.936	$224.74	$602.15	$608.06	$745.48	n/a
06102	12	A0434	3.25	0.936	$224.74	$711.64	$718.61	$881.02	n/a
06102	12	A0435	1.00	0.936	$8.65	$8.65	$12.98	n/a	$12.98
06102	12	A0436	1.00	0.936	$23.09	$23.09	$34.64	n/a	$34.64
06102	15	A0425	1.00	1.053	$7.23	$7.37	$7.45	n/a	$11.18
06102	15	A0426	1.20	1.053	$224.74	$285.29	$288.08	$353.19	n/a
06102	15	A0427	1.90	1.053	$224.74	$451.70	$456.13	$559.22	n/a
06102	15	A0428	1.00	1.053	$224.74	$237.74	$240.07	$294.33	n/a
06102	15	A0429	1.60	1.053	$224.74	$380.38	$384.11	$470.92	n/a
06102	15	A0430	1.00	1.053	"$3,049.69"	"$3,130.51"	"$4,695.76"	n/a	"$4,695.76"
06102	15	A0431	1.00	1.053	"$3,545.72"	"$3,639.68"	"$5,459.52"	n/a	"$5,459.52"
06102	15	A0432	1.75	1.053	$224.74	$416.04	$420.12	n/a	n/a
06102	15	A0433	2.75	1.053	$224.74	$653.78	$660.19	$809.39	n/a
06102	15	A0434	3.25	1.053	$224.74	$772.65	$780.23	$956.56	n/a
06102	15	A0435	1.00	1.053	$8.65	$8.65	$12.98	n/a	$12.98
06102	15	A0436	1.00	1.053	$23.09	$23.09	$34.64	n/a	$34.64
06102	16	A0425	1.00	1.034	$7.23	$7.37	$7.45	n/a	$11.18
06102	16	A0426	1.20	1.034	$224.74	$281.63	$284.39	$348.66	n/a
06102	16	A0427	1.90	1.034	$224.74	$445.91	$450.28	$552.04	n/a
06102	16	A0428	1.00	1.034	$224.74	$234.69	$236.99	$290.55	n/a
06102	16	A0429	1.60	1.034	$224.74	$375.50	$379.19	$464.89	n/a
06102	16	A0430	1.00	1.034	"$3,049.69"	"$3,101.53"	"$4,652.30"	n/a	"$4,652.30"
06102	16	A0431	1.00	1.034	"$3,545.72"	"$3,606.00"	"$5,409.00"	n/a	"$5,409.00"
06102	16	A0432	1.75	1.034	$224.74	$410.71	$414.74	n/a	n/a
06102	16	A0433	2.75	1.034	$224.74	$645.40	$651.73	$799.02	n/a
06102	16	A0434	3.25	1.034	$224.74	$762.74	$770.22	$944.29	n/a
06102	16	A0435	1.00	1.034	$8.65	$8.65	$12.98	n/a	$12.98
06102	16	A0436	1.00	1.034	$23.09	$23.09	$34.64	n/a	$34.64
06102	99	A0425	1.00	0.919	$7.23	$7.37	$7.45	n/a	$11.18
06102	99	A0426	1.20	0.919	$224.74	$259.48	$262.03	$321.25	n/a
06102	99	A0427	1.90	0.919	$224.74	$410.85	$414.88	$508.64	n/a
06102	99	A0428	1.00	0.919	$224.74	$216.24	$218.36	$267.71	n/a
06102	99	A0429	1.60	0.919	$224.74	$345.98	$349.37	$428.33	n/a
06102	99	A0430	1.00	0.919	"$3,049.69"	"$2,926.18"	"$4,389.27"	n/a	"$4,389.27"
06102	99	A0431	1.00	0.919	"$3,545.72"	"$3,402.12"	"$5,103.18"	n/a	"$5,103.18"
06102	99	A0432	1.75	0.919	$224.74	$378.42	$382.13	n/a	n/a
06102	99	A0433	2.75	0.919	$224.74	$594.65	$600.48	$736.19	n/a
06102	99	A0434	3.25	0.919	$224.74	$702.77	$709.66	$870.04	n/a
06102	99	A0435	1.00	0.919	$8.65	$8.65	$12.98	n/a	$12.98
06102	99	A0436	1.00	0.919	$23.09	$23.09	$34.64	n/a	$34.64
06202	00	A0425	1.00	1.011	$7.23	$7.37	$7.45	n/a	$11.18
06202	00	A0426	1.20	1.011	$224.74	$277.20	$279.92	$343.18	n/a
06202	00	A0427	1.90	1.011	$224.74	$438.90	$443.20	$543.36	n/a
06202	00	A0428	1.00	1.011	$224.74	$231.00	$233.26	$285.98	n/a
06202	00	A0429	1.60	1.011	$224.74	$369.60	$373.22	$457.57	n/a
06202	00	A0430	1.00	1.011	"$3,049.69"	"$3,066.46"	"$4,599.69"	n/a	"$4,599.69"
06202	00	A0431	1.00	1.011	"$3,545.72"	"$3,565.22"	"$5,347.83"	n/a	"$5,347.83"
06202	00	A0432	1.75	1.011	$224.74	$404.25	$408.21	n/a	n/a
06202	00	A0433	2.75	1.011	$224.74	$635.25	$641.48	$786.45	n/a
06202	00	A0434	3.25	1.011	$224.74	$750.75	$758.11	$929.44	n/a
06202	00	A0435	1.00	1.011	$8.65	$8.65	$12.98	n/a	$12.98
06202	00	A0436	1.00	1.011	$23.09	$23.09	$34.64	n/a	$34.64
06302	00	A0425	1.00	0.957	$7.23	$7.37	$7.45	n/a	$11.18
06302	00	A0426	1.20	0.957	$224.74	$266.80	$269.42	$330.31	n/a
06302	00	A0427	1.90	0.957	$224.74	$422.44	$426.58	$522.99	n/a
06302	00	A0428	1.00	0.957	$224.74	$222.33	$224.51	$275.25	n/a
06302	00	A0429	1.60	0.957	$224.74	$355.74	$359.22	$440.40	n/a
06302	00	A0430	1.00	0.957	"$3,049.69"	"$2,984.12"	"$4,476.18"	n/a	"$4,476.18"
06302	00	A0431	1.00	0.957	"$3,545.72"	"$3,469.49"	"$5,204.23"	n/a	"$5,204.23"
06302	00	A0432	1.75	0.957	$224.74	$389.09	$392.90	n/a	n/a
06302	00	A0433	2.75	0.957	$224.74	$611.42	$617.42	$756.96	n/a
06302	00	A0434	3.25	0.957	$224.74	$722.59	$729.67	$894.58	n/a
06302	00	A0435	1.00	0.957	$8.65	$8.65	$12.98	n/a	$12.98
06302	00	A0436	1.00	0.957	$23.09	$23.09	$34.64	n/a	$34.64
07102	13	A0425	1.00	0.872	$7.23	$7.37	$7.45	n/a	$11.18
07102	13	A0426	1.20	0.872	$224.74	$250.43	$252.89	$310.04	n/a
07102	13	A0427	1.90	0.872	$224.74	$396.52	$400.41	$490.90	n/a
07102	13	A0428	1.00	0.872	$224.74	$208.70	$210.74	$258.37	n/a
07102	13	A0429	1.60	0.872	$224.74	$333.91	$337.19	$413.39	n/a
07102	13	A0430	1.00	0.872	"$3,049.69"	"$2,854.51"	"$4,281.76"	n/a	"$4,281.76"
07102	13	A0431	1.00	0.872	"$3,545.72"	"$3,318.79"	"$4,978.19"	n/a	"$4,978.19"
07102	13	A0432	1.75	0.872	$224.74	$365.22	$368.80	n/a	n/a
07102	13	A0433	2.75	0.872	$224.74	$573.91	$579.54	$710.52	n/a
07102	13	A0434	3.25	0.872	$224.74	$678.26	$684.91	$839.70	n/a
07102	13	A0435	1.00	0.872	$8.65	$8.65	$12.98	n/a	$12.98
07102	13	A0436	1.00	0.872	$23.09	$23.09	$34.64	n/a	$34.64
07202	01	A0425	1.00	0.966	$7.23	$7.37	$7.45	n/a	$11.18
07202	01	A0426	1.20	0.966	$224.74	$268.53	$271.17	$332.45	n/a
07202	01	A0427	1.90	0.966	$224.74	$425.18	$429.35	$526.38	n/a
07202	01	A0428	1.00	0.966	$224.74	$223.78	$225.97	$277.04	n/a
07202	01	A0429	1.60	0.966	$224.74	$358.05	$361.56	$443.27	n/a
07202	01	A0430	1.00	0.966	"$3,049.69"	"$2,997.85"	"$4,496.77"	n/a	"$4,496.77"
07202	01	A0431	1.00	0.966	"$3,545.72"	"$3,485.44"	"$5,228.16"	n/a	"$5,228.16"
07202	01	A0432	1.75	0.966	$224.74	$391.61	$395.45	n/a	n/a
07202	01	A0433	2.75	0.966	$224.74	$615.39	$621.43	$761.87	n/a
07202	01	A0434	3.25	0.966	$224.74	$727.28	$734.41	$900.39	n/a
07202	01	A0435	1.00	0.966	$8.65	$8.65	$12.98	n/a	$12.98
07202	01	A0436	1.00	0.966	$23.09	$23.09	$34.64	n/a	$34.64
07202	99	A0425	1.00	0.887	$7.23	$7.37	$7.45	n/a	$11.18
07202	99	A0426	1.20	0.887	$224.74	$253.32	$255.81	$313.62	n/a
07202	99	A0427	1.90	0.887	$224.74	$401.09	$405.03	$496.57	n/a
07202	99	A0428	1.00	0.887	$224.74	$211.10	$213.17	$261.35	n/a
07202	99	A0429	1.60	0.887	$224.74	$337.76	$341.08	$418.16	n/a
07202	99	A0430	1.00	0.887	"$3,049.69"	"$2,877.38"	"$4,316.07"	n/a	"$4,316.07"
07202	99	A0431	1.00	0.887	"$3,545.72"	"$3,345.39"	"$5,018.08"	n/a	"$5,018.08"
07202	99	A0432	1.75	0.887	$224.74	$369.43	$373.05	n/a	n/a
07202	99	A0433	2.75	0.887	$224.74	$580.53	$586.22	$718.71	n/a
07202	99	A0434	3.25	0.887	$224.74	$686.08	$692.81	$849.39	n/a
07202	99	A0435	1.00	0.887	$8.65	$8.65	$12.98	n/a	$12.98
07202	99	A0436	1.00	0.887	$23.09	$23.09	$34.64	n/a	$34.64
07302	00	A0425	1.00	0.870	$7.23	$7.37	$7.45	n/a	$11.18
07302	00	A0426	1.20	0.870	$224.74	$250.05	$252.50	$309.57	n/a
07302	00	A0427	1.90	0.870	$224.74	$395.91	$399.79	$490.14	n/a
07302	00	A0428	1.00	0.870	$224.74	$208.37	$210.42	$257.97	n/a
07302	00	A0429	1.60	0.870	$224.74	$333.40	$336.67	$412.76	n/a
07302	00	A0430	1.00	0.870	"$3,049.69"	"$2,851.46"	"$4,277.19"	n/a	"$4,277.19"
07302	00	A0431	1.00	0.870	"$3,545.72"	"$3,315.25"	"$4,972.87"	n/a	"$4,972.87"
07302	00	A0432	1.75	0.870	$224.74	$364.66	$368.23	n/a	n/a
07302	00	A0433	2.75	0.870	$224.74	$573.03	$578.65	$709.42	n/a
07302	00	A0434	3.25	0.870	$224.74	$677.22	$683.86	$838.41	n/a
07302	00	A0435	1.00	0.870	$8.65	$8.65	$12.98	n/a	$12.98
07302	00	A0436	1.00	0.870	$23.09	$23.09	$34.64	n/a	$34.64
08102	00	A0425	1.00	0.919	$7.23	$7.37	$7.45	n/a	$11.18
08102	00	A0426	1.20	0.919	$224.74	$259.48	$262.03	$321.25	n/a
08102	00	A0427	1.90	0.919	$224.74	$410.85	$414.88	$508.64	n/a
08102	00	A0428	1.00	0.919	$224.74	$216.24	$218.36	$267.71	n/a
08102	00	A0429	1.60	0.919	$224.74	$345.98	$349.37	$428.33	n/a
08102	00	A0430	1.00	0.919	"$3,049.69"	"$2,926.18"	"$4,389.27"	n/a	"$4,389.27"
08102	00	A0431	1.00	0.919	"$3,545.72"	"$3,402.12"	"$5,103.18"	n/a	"$5,103.18"
08102	00	A0432	1.75	0.919	$224.74	$378.42	$382.13	n/a	n/a
08102	00	A0433	2.75	0.919	$224.74	$594.65	$600.48	$736.19	n/a
08102	00	A0434	3.25	0.919	$224.74	$702.77	$709.66	$870.04	n/a
08102	00	A0435	1.00	0.919	$8.65	$8.65	$12.98	n/a	$12.98
08102	00	A0436	1.00	0.919	$23.09	$23.09	$34.64	n/a	$34.64
08202	01	A0425	1.00	0.989	$7.23	$7.37	$7.45	n/a	$11.18
08202	01	A0426	1.20	0.989	$224.74	$272.96	$275.64	$337.93	n/a
08202	01	A0427	1.90	0.989	$224.74	$432.19	$436.43	$535.06	n/a
08202	01	A0428	1.00	0.989	$224.74	$227.47	$229.70	$281.61	n/a
08202	01	A0429	1.60	0.989	$224.74	$363.95	$367.52	$450.58	n/a
08202	01	A0430	1.00	0.989	"$3,049.69"	"$3,032.92"	"$4,549.38"	n/a	"$4,549.38"
08202	01	A0431	1.00	0.989	"$3,545.72"	"$3,526.22"	"$5,289.33"	n/a	"$5,289.33"
08202	01	A0432	1.75	0.989	$224.74	$398.07	$401.97	n/a	n/a
08202	01	A0433	2.75	0.989	$224.74	$625.54	$631.67	$774.43	n/a
08202	01	A0434	3.25	0.989	$224.74	$739.28	$746.52	$915.23	n/a
08202	01	A0435	1.00	0.989	$8.65	$8.65	$12.98	n/a	$12.98
08202	01	A0436	1.00	0.989	$23.09	$23.09	$34.64	n/a	$34.64
08202	99	A0425	1.00	0.919	$7.23	$7.37	$7.45	n/a	$11.18
08202	99	A0426	1.20	0.919	$224.74	$259.48	$262.03	$321.25	n/a
08202	99	A0427	1.90	0.919	$224.74	$410.85	$414.88	$508.64	n/a
08202	99	A0428	1.00	0.919	$224.74	$216.24	$218.36	$267.71	n/a
08202	99	A0429	1.60	0.919	$224.74	$345.98	$349.37	$428.33	n/a
08202	99	A0430	1.00	0.919	"$3,049.69"	"$2,926.18"	"$4,389.27"	n/a	"$4,389.27"
08202	99	A0431	1.00	0.919	"$3,545.72"	"$3,402.12"	"$5,103.18"	n/a	"$5,103.18"
08202	99	A0432	1.75	0.919	$224.74	$378.42	$382.13	n/a	n/a
08202	99	A0433	2.75	0.919	$224.74	$594.65	$600.48	$736.19	n/a
08202	99	A0434	3.25	0.919	$224.74	$702.77	$709.66	$870.04	n/a
08202	99	A0435	1.00	0.919	$8.65	$8.65	$12.98	n/a	$12.98
08202	99	A0436	1.00	0.919	$23.09	$23.09	$34.64	n/a	$34.64
09102	03	A0425	1.00	1.012	$7.23	$7.37	$7.45	n/a	$11.18
09102	03	A0426	1.20	1.012	$224.74	$277.39	$280.11	$343.41	n/a
09102	03	A0427	1.90	1.012	$224.74	$439.20	$443.51	$543.74	n/a
09102	03	A0428	1.00	1.012	$224.74	$231.16	$233.43	$286.19	n/a
09102	03	A0429	1.60	1.012	$224.74	$369.86	$373.48	$457.89	n/a
09102	03	A0430	1.00	1.012	"$3,049.69"	"$3,067.99"	"$4,601.98"	n/a	"$4,601.98"
09102	03	A0431	1.00	1.012	"$3,545.72"	"$3,566.99"	"$5,350.49"	n/a	"$5,350.49"
09102	03	A0432	1.75	1.012	$224.74	$404.53	$408.50	n/a	n/a
09102	03	A0433	2.75	1.012	$224.74	$635.69	$641.92	$786.99	n/a
09102	03	A0434	3.25	1.012	$224.74	$751.27	$758.64	$930.09	n/a
09102	03	A0435	1.00	1.012	$8.65	$8.65	$12.98	n/a	$12.98
09102	03	A0436	1.00	1.012	$23.09	$23.09	$34.64	n/a	$34.64
09102	04	A0425	1.00	1.029	$7.23	$7.37	$7.45	n/a	$11.18
09102	04	A0426	1.20	1.029	$224.74	$280.67	$283.42	$347.47	n/a
09102	04	A0427	1.90	1.029	$224.74	$444.39	$448.74	$550.16	n/a
09102	04	A0428	1.00	1.029	$224.74	$233.89	$236.18	$289.56	n/a
09102	04	A0429	1.60	1.029	$224.74	$374.22	$377.89	$463.29	n/a
09102	04	A0430	1.00	1.029	"$3,049.69"	"$3,093.91"	"$4,640.87"	n/a	"$4,640.87"
09102	04	A0431	1.00	1.029	"$3,545.72"	"$3,597.13"	"$5,395.70"	n/a	"$5,395.70"
09102	04	A0432	1.75	1.029	$224.74	$409.30	$413.32	n/a	n/a
09102	04	A0433	2.75	1.029	$224.74	$643.19	$649.50	$796.29	n/a
09102	04	A0434	3.25	1.029	$224.74	$760.14	$767.59	$941.07	n/a
09102	04	A0435	1.00	1.029	$8.65	$8.65	$12.98	n/a	$12.98
09102	04	A0436	1.00	1.029	$23.09	$23.09	$34.64	n/a	$34.64
09102	99	A0425	1.00	0.952	$7.23	$7.37	$7.45	n/a	$11.18
09102	99	A0426	1.20	0.952	$224.74	$265.84	$268.45	$329.12	n/a
09102	99	A0427	1.90	0.952	$224.74	$420.91	$425.04	$521.10	n/a
09102	99	A0428	1.00	0.952	$224.74	$221.53	$223.70	$274.26	n/a
09102	99	A0429	1.60	0.952	$224.74	$354.45	$357.93	$438.82	n/a
09102	99	A0430	1.00	0.952	"$3,049.69"	"$2,976.50"	"$4,464.75"	n/a	"$4,464.75"
09102	99	A0431	1.00	0.952	"$3,545.72"	"$3,460.62"	"$5,190.93"	n/a	"$5,190.93"
09102	99	A0432	1.75	0.952	$224.74	$387.68	$391.48	n/a	n/a
09102	99	A0433	2.75	0.952	$224.74	$609.21	$615.19	$754.22	n/a
09102	99	A0434	3.25	0.952	$224.74	$719.98	$727.04	$891.35	n/a
09102	99	A0435	1.00	0.952	$8.65	$8.65	$12.98	n/a	$12.98
09102	99	A0436	1.00	0.952	$23.09	$23.09	$34.64	n/a	$34.64
09202	20	A0425	1.00	1.007	$7.23	$7.37	$7.45	n/a	$11.18
