(1) CONTRACTOR/CARRIER	(2) LOCAL.	(3) HCPCS	(4) BASE RATE	(5) RVU	(6) GPCI	(7)(a) URBAN BASE RATE / URBAN MILEAGE	(7)(b) RURAL BASE RATE / RURAL MILEAGE	(7c) RURAL BASE RATE / LOWEST QUARTILE	(8) RURAL  GROUND MILES 1-17*
Mississippi									
13202	03	A0426	209.65	1.20	1.077	$270.44	$273.09	$334.81	n/a
13202	03	A0427	209.65	1.90	1.077	$428.20	$432.40	$530.12	n/a
13202	03	A0428	209.65	1.00	1.077	$225.37	$227.58	$279.01	n/a
13202	03	A0429	209.65	1.60	1.077	$360.59	$364.13	$446.42	n/a
Empire New York (cont'd)									
13202	03	A0430	2845.14	1.00	1.077	"$2,954.68"	"$4,432.02"	n/a	"$4,432.02"
13202	03	A0431	3307.89	1.00	1.077	"$3,435.24"	"$5,152.87"	n/a	"$5,152.87"
13202	03	A0432	209.65	1.75	1.077	$394.40	$398.26	n/a	n/a
13202	03	A0433	209.65	2.75	1.077	$619.77	$625.84	$767.28	n/a
13202	03	A0434	209.65	3.25	1.077	$732.45	$739.63	$906.79	n/a
13202	03	A0435	8.07	1.00	1.077	$8.07	$12.11	n/a	$12.11
13202	03	A0436	21.53	1.00	1.077	$21.53	$32.30	n/a	$32.30
Western New York									
13282	99	A0425	6.74	1.00	0.961	$6.87	$6.94	n/a	$10.41
13282	99	A0426	209.65	1.20	0.961	$249.61	$252.05	$309.02	n/a
13282	99	A0427	209.65	1.90	0.961	$395.21	$399.08	$489.28	n/a
13282	99	A0428	209.65	1.00	0.961	$208.01	$210.04	$257.51	n/a
13282	99	A0429	209.65	1.60	0.961	$332.81	$336.07	$412.02	n/a
13282	99	A0430	2845.14	1.00	0.961	"$2,789.66"	"$4,184.49"	n/a	"$4,184.49"
13282	99	A0431	3307.89	1.00	0.961	"$3,243.39"	"$4,865.08"	n/a	"$4,865.08"
13282	99	A0432	209.65	1.75	0.961	$364.01	$367.58	n/a	n/a
13282	99	A0433	209.65	2.75	0.961	$572.01	$577.62	$708.16	n/a
13282	99	A0434	209.65	3.25	0.961	$676.02	$682.64	$836.92	n/a
13282	99	A0435	8.07	1.00	0.961	$8.07	$12.11	n/a	$12.11
13282	99	A0436	21.53	1.00	0.961	$21.53	$32.30	n/a	$32.30
GHI / New York									
13292	04	A0425	6.74	1.00	1.239	$6.87	$6.94	n/a	$10.41
13292	04	A0426	209.65	1.20	1.239	$299.54	$302.48	$370.84	n/a
13292	04	A0427	209.65	1.90	1.239	$474.28	$478.93	$587.16	n/a
13292	04	A0428	209.65	1.00	1.239	$249.62	$252.07	$309.03	n/a
13292	04	A0429	209.65	1.60	1.239	$399.39	$403.31	$494.45	n/a
13292	04	A0430	2845.14	1.00	1.239	"$3,185.13"	"$4,777.70"	n/a	"$4,777.70"
13292	04	A0431	3307.89	1.00	1.239	"$3,703.18"	"$5,554.77"	n/a	"$5,554.77"
13292	04	A0432	209.65	1.75	1.239	$436.83	$441.12	n/a	n/a
13292	04	A0433	209.65	2.75	1.239	$686.45	$693.18	$849.84	n/a
13292	04	A0434	209.65	3.25	1.239	$811.26	$819.22	"$1,004.36"	n/a
13292	04	A0435	8.07	1.00	1.239	$8.07	$12.11	n/a	$12.11
13292	04	A0436	21.53	1.00	1.239	$21.53	$32.30	n/a	$32.30
Maine									
14102	03	A0425	6.74	1.00	1.025	$6.87	$6.94	n/a	$10.41
14102	03	A0426	209.65	1.20	1.025	$261.10	$263.66	$323.25	n/a
14102	03	A0427	209.65	1.90	1.025	$413.41	$417.47	$511.81	n/a
14102	03	A0428	209.65	1.00	1.025	$217.59	$219.72	$269.37	n/a
14102	03	A0429	209.65	1.60	1.025	$348.14	$351.55	$431.00	n/a
14102	03	A0430	2845.14	1.00	1.025	"$2,880.70"	"$4,321.06"	n/a	"$4,321.06"
14102	03	A0431	3307.89	1.00	1.025	"$3,349.24"	"$5,023.86"	n/a	"$5,023.86"
14102	03	A0432	209.65	1.75	1.025	$380.77	$384.51	n/a	n/a
14102	03	A0433	209.65	2.75	1.025	$598.36	$604.23	$740.78	n/a
14102	03	A0434	209.65	3.25	1.025	$707.15	$714.08	$875.47	n/a
14102	03	A0435	8.07	1.00	1.025	$8.07	$12.11	n/a	$12.11
14102	03	A0436	21.53	1.00	1.025	$21.53	$32.30	n/a	$32.30
14102	99	A0425	6.74	1.00	0.947	$6.87	$6.94	n/a	$10.41
14102	99	A0426	209.65	1.20	0.947	$247.09	$249.51	$305.90	n/a
14102	99	A0427	209.65	1.90	0.947	$391.23	$395.06	$484.35	n/a
14102	99	A0428	209.65	1.00	0.947	$205.91	$207.93	$254.92	n/a
14102	99	A0429	209.65	1.60	0.947	$329.46	$332.69	$407.87	n/a
14102	99	A0430	2845.14	1.00	0.947	"$2,769.74"	"$4,154.62"	n/a	"$4,154.62"
14102	99	A0431	3307.89	1.00	0.947	"$3,220.23"	"$4,830.35"	n/a	"$4,830.35"
14102	99	A0432	209.65	1.75	0.947	$360.34	$363.87	n/a	n/a
14102	99	A0433	209.65	2.75	0.947	$566.25	$571.80	$701.03	n/a
14102	99	A0434	209.65	3.25	0.947	$669.21	$675.77	$828.49	n/a
14102	99	A0435	8.07	1.00	0.947	$8.07	$12.11	n/a	$12.11
14102	99	A0436	21.53	1.00	0.947	$21.53	$32.30	n/a	$32.30
Massachusetts									
14202	01	A0425	6.74	1.00	1.291	$6.87	$6.94	n/a	$10.41
14202	01	A0426	209.65	1.20	1.291	$308.88	$311.91	$382.40	n/a
14202	01	A0427	209.65	1.90	1.291	$489.07	$493.86	$605.47	n/a
14202	01	A0428	209.65	1.00	1.291	$257.40	$259.93	$318.67	n/a
14202	01	A0429	209.65	1.60	1.291	$411.84	$415.88	$509.87	n/a
14202	01	A0430	2845.14	1.00	1.291	"$3,259.11"	"$4,888.66"	n/a	"$4,888.66"
14202	01	A0431	3307.89	1.00	1.291	"$3,789.19"	"$5,683.78"	n/a	"$5,683.78"
14202	01	A0432	209.65	1.75	1.291	$450.45	$454.87	n/a	n/a
14202	01	A0433	209.65	2.75	1.291	$707.86	$714.80	$876.34	n/a
14202	01	A0434	209.65	3.25	1.291	$836.56	$844.76	"$1,035.68"	n/a
14202	01	A0435	8.07	1.00	1.291	$8.07	$12.11	n/a	$12.11
14202	01	A0436	21.53	1.00	1.291	$21.53	$32.30	n/a	$32.30
14202	99	A0425	6.74	1.00	1.106	$6.87	$6.94	n/a	$10.41
14202	99	A0426	209.65	1.20	1.106	$275.65	$278.35	$341.26	n/a
14202	99	A0427	209.65	1.90	1.106	$436.45	$440.73	$540.33	n/a
14202	99	A0428	209.65	1.00	1.106	$229.71	$231.96	$284.39	n/a
14202	99	A0429	209.65	1.60	1.106	$367.54	$371.14	$455.02	n/a
14202	99	A0430	2845.14	1.00	1.106	"$2,995.93"	"$4,493.90"	n/a	"$4,493.90"
14202	99	A0431	3307.89	1.00	1.106	"$3,483.21"	"$5,224.81"	n/a	"$5,224.81"
14202	99	A0432	209.65	1.75	1.106	$401.99	$405.93	n/a	n/a
14202	99	A0433	209.65	2.75	1.106	$631.70	$637.90	$782.06	n/a
14202	99	A0434	209.65	3.25	1.106	$746.56	$753.88	$924.25	n/a
14202	99	A0435	8.07	1.00	1.106	$8.07	$12.11	n/a	$12.11
14202	99	A0436	21.53	1.00	1.106	$21.53	$32.30	n/a	$32.30
New Hampshire									
14302	40	A0425	6.74	1.00	1.039	$6.87	$6.94	n/a	$10.41
14302	40	A0426	209.65	1.20	1.039	$263.62	$266.20	$326.36	n/a
14302	40	A0427	209.65	1.90	1.039	$417.39	$421.49	$516.74	n/a
14302	40	A0428	209.65	1.00	1.039	$219.68	$221.83	$271.97	n/a
14302	40	A0429	209.65	1.60	1.039	$351.49	$354.94	$435.15	n/a
14302	40	A0430	2845.14	1.00	1.039	"$2,900.62"	"$4,350.93"	n/a	"$4,350.93"
14302	40	A0431	3307.89	1.00	1.039	"$3,372.39"	"$5,058.59"	n/a	"$5,058.59"
14302	40	A0432	209.65	1.75	1.039	$384.44	$388.21	n/a	n/a
14302	40	A0433	209.65	2.75	1.039	$604.12	$610.05	$747.92	n/a
14302	40	A0434	209.65	3.25	1.039	$713.96	$720.96	$883.90	n/a
14302	40	A0435	8.07	1.00	1.039	$8.07	$12.11	n/a	$12.11
14302	40	A0436	21.53	1.00	1.039	$21.53	$32.30	n/a	$32.30
Rhode Island									
14402	01	A0425	6.74	1.00	1.088	$6.87	$6.94	n/a	$10.41
14402	01	A0426	209.65	1.20	1.088	$272.42	$275.09	$337.26	n/a
14402	01	A0427	209.65	1.90	1.088	$431.33	$435.56	$533.99	n/a
14402	01	A0428	209.65	1.00	1.088	$227.02	$229.24	$281.05	n/a
14402	01	A0429	209.65	1.60	1.088	$363.23	$366.79	$449.68	n/a
14402	01	A0430	2845.14	1.00	1.088	"$2,970.33"	"$4,455.49"	n/a	"$4,455.49"
14402	01	A0431	3307.89	1.00	1.088	"$3,453.44"	"$5,180.16"	n/a	"$5,180.16"
14402	01	A0432	209.65	1.75	1.088	$397.28	$401.17	n/a	n/a
14402	01	A0433	209.65	2.75	1.088	$624.29	$630.41	$772.89	n/a
14402	01	A0434	209.65	3.25	1.088	$737.80	$745.03	$913.41	n/a
14402	01	A0435	8.07	1.00	1.088	$8.07	$12.11	n/a	$12.11
14402	01	A0436	21.53	1.00	1.088	$21.53	$32.30	n/a	$32.30
Vermont									
14502	50	A0425	6.74	1.00	0.992	$6.87	$6.94	n/a	$10.41
14502	50	A0426	209.65	1.20	0.992	$255.17	$257.68	$315.91	n/a
14502	50	A0427	209.65	1.90	0.992	$404.03	$407.99	$500.19	n/a
14502	50	A0428	209.65	1.00	0.992	$212.65	$214.73	$263.26	n/a
14502	50	A0429	209.65	1.60	0.992	$340.23	$343.57	$421.21	n/a
14502	50	A0430	2845.14	1.00	0.992	"$2,833.76"	"$4,250.64"	n/a	"$4,250.64"
14502	50	A0431	3307.89	1.00	0.992	"$3,294.66"	"$4,941.99"	n/a	"$4,941.99"
14502	50	A0432	209.65	1.75	0.992	$372.13	$375.78	n/a	n/a
14502	50	A0433	209.65	2.75	0.992	$584.78	$590.51	$723.96	n/a
14502	50	A0434	209.65	3.25	0.992	$691.10	$697.87	$855.59	n/a
14502	50	A0435	8.07	1.00	0.992	$8.07	$12.11	n/a	$12.11
14502	50	A0436	21.53	1.00	0.992	$21.53	$32.30	n/a	$32.30
